payment_id,order_id,payment_method,payment_status,amount,paid_at
PAY00003164,ORD0003164,klarna,paid,172.41,2026-06-04 12:30:52
PAY00003165,ORD0003165,card,paid,1364.19,2026-05-16 18:35:46
PAY00003166,ORD0003166,card,paid,674.25,2026-06-16 09:50:39
PAY00003167,ORD0003167,paypal,paid,985.26,2025-07-03 19:55:47
PAY00003168,ORD0003168,paypal,paid,855.31,2026-05-25 22:01:55
PAY00003169,ORD0003169,card,paid,204.46,2026-01-19 16:50:45
PAY00003170,ORD0003170,card,refunded,911.68,2025-05-31 12:24:19
PAY00003171,ORD0003171,card,paid,631.51,2025-08-12 11:48:12
PAY00003172,ORD0003172,card,paid,376.07,2026-03-05 12:27:10
PAY00003173,ORD0003173,card,paid,233.59,2026-06-29 16:12:22
PAY00003174,ORD0003174,card,paid,446.35,2025-03-28 10:44:44
PAY00003175,ORD0003175,card,paid,234.94,2025-09-26 19:56:00
PAY00003176,ORD0003176,card,paid,234.81,2026-03-17 21:43:11
PAY00003177,ORD0003177,card,paid,90.77,2025-11-03 17:23:59
PAY00003178,ORD0003178,card,paid,289.69,2026-05-09 07:44:48
PAY00003179,ORD0003179,paypal,paid,461.96,2026-01-10 14:19:37
PAY00003180,ORD0003180,klarna,paid,302.18,2025-11-04 23:44:49
PAY00003181,ORD0003181,card,paid,625.75,2026-01-12 20:37:29
PAY00003182,ORD0003182,card,paid,84.08,2025-01-12 08:40:14
PAY00003183,ORD0003183,card,paid,17.75,2025-09-30 21:20:36
PAY00003184,ORD0003184,paypal,paid,106.91,2025-12-02 08:55:37
PAY00003185,ORD0003185,card,paid,293.06,2025-09-26 14:50:18
PAY00003186,ORD0003186,card,paid,549.29,2025-12-09 21:53:17
PAY00003187,ORD0003187,card,refunded,814.63,2025-12-17 11:42:19
PAY00003188,ORD0003188,paypal,paid,16.67,2025-08-31 16:33:42
PAY00003189,ORD0003189,card,paid,659.74,2025-11-24 14:41:52
PAY00003190,ORD0003190,card,paid,644.1,2025-07-19 15:20:29
PAY00003191,ORD0003191,paypal,paid,393.8,2025-12-16 19:41:37
PAY00003192,ORD0003192,card,paid,153.26,2025-04-05 09:30:47
PAY00003193,ORD0003193,klarna,paid,558.53,2025-12-23 14:47:24
PAY00003194,ORD0003194,card,paid,378.92,2025-11-29 20:27:55
PAY00003195,ORD0003195,bank_transfer,paid,326.31,2025-11-19 09:44:02
PAY00003196,ORD0003196,paypal,refunded,370.05,2026-06-18 22:23:37
PAY00003197,ORD0003197,klarna,paid,153.26,2025-03-03 09:01:27
PAY00003198,ORD0003198,bank_transfer,paid,86.55,2025-04-13 13:10:53
PAY00003199,ORD0003199,card,paid,413.72,2025-12-13 20:27:53
PAY00003200,ORD0003200,card,paid,353.66,2026-05-30 21:54:40
PAY00003201,ORD0003201,card,paid,25.52,2025-12-18 12:06:45
PAY00003202,ORD0003202,paypal,paid,468.37,2025-04-26 20:59:56
PAY00003203,ORD0003203,card,refunded,183.89,2025-12-26 18:59:28
PAY00003204,ORD0003204,card,paid,625.81,2026-06-23 10:07:25
PAY00003205,ORD0003205,card,paid,50.29,2025-12-18 14:11:07
PAY00003206,ORD0003206,paypal,paid,295.83,2026-02-14 20:08:25
PAY00003207,ORD0003207,card,failed,0.0,2026-03-26 08:20:58
PAY00003208,ORD0003208,card,paid,218.01,2025-07-11 23:17:32
PAY00003209,ORD0003209,paypal,refunded,214.19,2025-07-08 08:36:29
PAY00003210,ORD0003210,card,paid,1158.82,2026-04-07 19:10:50
PAY00003211,ORD0003211,card,paid,1356.51,2025-12-25 00:37:19
PAY00003212,ORD0003212,card,paid,649.37,2025-12-03 15:32:24
PAY00003213,ORD0003213,paypal,paid,113.7,2025-09-28 09:22:08
PAY00003214,ORD0003214,card,paid,892.89,2025-09-05 12:45:48
PAY00003215,ORD0003215,klarna,paid,113.65,2026-03-14 11:45:12
PAY00003216,ORD0003216,card,paid,571.74,2026-06-18 21:28:24
PAY00003217,ORD0003217,klarna,paid,94.48,2026-04-09 10:59:38
PAY00003218,ORD0003218,paypal,paid,97.51,2026-01-19 16:45:03
PAY00003219,ORD0003219,klarna,paid,281.9,2026-03-29 11:02:04
PAY00003220,ORD0003220,card,paid,331.37,2025-12-08 21:33:26
PAY00003221,ORD0003221,card,failed,0.0,2026-02-20 15:25:36
PAY00003222,ORD0003222,paypal,paid,656.48,2026-06-01 22:25:29
PAY00003223,ORD0003223,klarna,paid,211.35,2025-04-14 14:20:41
PAY00003224,ORD0003224,paypal,paid,91.52,2025-11-03 18:04:51
PAY00003225,ORD0003225,klarna,paid,655.14,2025-12-31 18:09:19
PAY00003226,ORD0003226,klarna,paid,283.3,2025-07-24 22:05:14
PAY00003227,ORD0003227,card,paid,927.03,2025-04-26 20:14:16
PAY00003228,ORD0003228,card,paid,76.21,2025-07-01 07:36:54
PAY00003229,ORD0003229,klarna,paid,762.11,2026-06-09 15:54:59
PAY00003230,ORD0003230,bank_transfer,paid,836.3,2025-11-27 21:41:21
PAY00003231,ORD0003231,card,paid,167.7,2025-09-20 11:41:54
PAY00003232,ORD0003232,card,paid,634.74,2025-12-18 19:08:00
PAY00003233,ORD0003233,paypal,paid,372.05,2026-06-28 14:44:02
PAY00003234,ORD0003234,card,paid,418.59,2026-04-18 14:28:35
PAY00003235,ORD0003235,card,paid,443.58,2026-01-12 23:13:20
PAY00003236,ORD0003236,paypal,paid,1049.02,2025-11-14 18:08:12
PAY00003237,ORD0003237,card,paid,113.65,2025-04-29 20:30:44
PAY00003238,ORD0003238,card,paid,438.83,2026-06-17 18:43:52
PAY00003239,ORD0003239,paypal,paid,259.82,2025-12-06 17:25:37
PAY00003240,ORD0003240,card,paid,278.36,2025-12-11 13:42:22
PAY00003241,ORD0003241,bank_transfer,failed,0.0,2026-06-09 21:58:50
PAY00003242,ORD0003242,paypal,paid,568.33,2026-02-08 09:58:41
PAY00003243,ORD0003243,card,paid,668.13,2025-03-02 10:57:49
PAY00003244,ORD0003244,card,paid,303.6,2025-01-15 22:19:52
PAY00003245,ORD0003245,card,paid,258.86,2025-06-20 10:29:04
PAY00003246,ORD0003246,card,paid,18.19,2026-01-05 18:33:57
PAY00003247,ORD0003247,card,paid,151.32,2025-11-23 11:35:21
PAY00003248,ORD0003248,klarna,paid,363.62,2025-06-24 17:04:25
PAY00003249,ORD0003249,paypal,paid,33.27,2025-04-27 23:16:10
PAY00003250,ORD0003250,klarna,paid,47.74,2025-02-10 15:12:07
PAY00003251,ORD0003251,card,paid,503.6,2025-11-05 11:13:43
PAY00003252,ORD0003252,klarna,refunded,287.57,2025-05-22 09:43:01
PAY00003253,ORD0003253,card,paid,973.77,2025-08-03 09:24:24
PAY00003254,ORD0003254,paypal,paid,234.81,2026-02-26 12:54:48
PAY00003255,ORD0003255,paypal,paid,336.11,2026-02-23 17:21:14
PAY00003256,ORD0003256,paypal,paid,544.3,2026-06-11 20:17:54
PAY00003257,ORD0003257,card,paid,203.86,2025-06-21 15:52:57
PAY00003258,ORD0003258,card,paid,283.93,2025-07-11 21:30:40
PAY00003259,ORD0003259,paypal,paid,331.27,2025-12-15 13:00:17
PAY00003260,ORD0003260,paypal,paid,206.35,2025-04-17 19:32:34
PAY00003261,ORD0003261,klarna,paid,355.91,2025-07-31 09:07:13
PAY00003262,ORD0003262,paypal,refunded,178.93,2025-12-03 21:04:54
PAY00003263,ORD0003263,card,paid,22.74,2025-12-29 16:13:14
PAY00003264,ORD0003264,klarna,paid,1129.22,2026-04-20 12:01:01
PAY00003265,ORD0003265,card,paid,117.01,2025-07-22 09:59:13
PAY00003266,ORD0003266,card,refunded,270.33,2026-06-26 16:27:40
PAY00003267,ORD0003267,card,paid,934.53,2025-12-17 22:33:14
PAY00003268,ORD0003268,card,paid,42.44,2026-05-27 19:29:38
PAY00003269,ORD0003269,card,paid,54.14,2025-11-09 17:22:02
PAY00003270,ORD0003270,card,paid,376.79,2025-11-03 11:11:05
PAY00003271,ORD0003271,card,paid,141.65,2025-04-23 18:46:19
PAY00003272,ORD0003272,card,paid,156.08,2026-05-19 10:51:01
PAY00003273,ORD0003273,card,paid,487.29,2026-05-29 16:13:57
PAY00003274,ORD0003274,klarna,paid,356.79,2025-06-15 12:23:58
PAY00003275,ORD0003275,paypal,paid,526.53,2026-05-04 13:41:39
PAY00003276,ORD0003276,card,paid,467.67,2025-02-22 17:04:51
PAY00003277,ORD0003277,bank_transfer,paid,243.32,2026-05-25 12:39:24
PAY00003278,ORD0003278,card,paid,122.48,2025-07-24 11:07:22
PAY00003279,ORD0003279,card,paid,56.79,2025-07-08 10:04:31
PAY00003280,ORD0003280,klarna,paid,1259.84,2025-12-15 12:58:43
PAY00003281,ORD0003281,paypal,paid,934.93,2026-04-07 23:57:07
PAY00003282,ORD0003282,card,paid,469.41,2025-11-25 15:06:44
PAY00003283,ORD0003283,klarna,paid,735.52,2025-12-28 15:28:49
PAY00003284,ORD0003284,klarna,paid,526.85,2025-11-27 23:07:16
PAY00003285,ORD0003285,paypal,failed,0.0,2025-09-23 19:44:18
PAY00003286,ORD0003286,card,failed,0.0,2025-11-08 16:58:26
PAY00003287,ORD0003287,bank_transfer,paid,475.6,2025-06-15 14:00:46
PAY00003288,ORD0003288,klarna,failed,0.0,2025-11-11 15:49:51
PAY00003289,ORD0003289,card,paid,170.56,2025-08-31 14:34:20
PAY00003290,ORD0003290,card,paid,104.1,2025-07-23 14:52:56
PAY00003291,ORD0003291,card,paid,1722.15,2025-12-01 22:14:58
PAY00003292,ORD0003292,klarna,paid,282.95,2025-04-23 19:32:36
PAY00003293,ORD0003293,card,paid,134.57,2025-08-02 20:00:50
PAY00003294,ORD0003294,klarna,paid,1323.2,2025-09-12 16:41:16
PAY00003295,ORD0003295,paypal,paid,255.9,2026-04-03 08:48:58
PAY00003296,ORD0003296,paypal,paid,368.74,2026-02-16 19:06:00
PAY00003297,ORD0003297,card,paid,17.79,2025-10-29 23:16:31
PAY00003298,ORD0003298,card,paid,536.19,2025-06-09 09:00:44
PAY00003299,ORD0003299,klarna,paid,571.04,2025-10-04 19:32:18
PAY00003300,ORD0003300,paypal,paid,771.63,2026-04-22 18:09:40
PAY00003301,ORD0003301,klarna,paid,682.2,2025-11-21 19:20:26
PAY00003302,ORD0003302,klarna,paid,145.0,2025-12-17 19:26:59
PAY00003303,ORD0003303,card,paid,502.45,2025-12-10 20:04:32
PAY00003304,ORD0003304,bank_transfer,refunded,675.87,2025-02-26 13:25:35
PAY00003305,ORD0003305,klarna,refunded,645.98,2025-08-14 21:47:25
PAY00003306,ORD0003306,paypal,refunded,69.04,2026-03-06 19:26:05
PAY00003307,ORD0003307,card,failed,0.0,2026-06-02 15:01:25
PAY00003308,ORD0003308,card,paid,212.79,2025-12-25 11:02:46
PAY00003309,ORD0003309,card,paid,426.56,2026-04-02 00:55:21
PAY00003310,ORD0003310,klarna,paid,544.44,2026-02-20 10:19:51
PAY00003311,ORD0003311,klarna,paid,285.86,2025-11-03 14:09:10
PAY00003312,ORD0003312,klarna,paid,1264.55,2026-05-28 22:06:31
PAY00003313,ORD0003313,klarna,refunded,360.05,2025-09-19 22:36:37
PAY00003314,ORD0003314,bank_transfer,paid,712.05,2026-01-16 07:58:52
PAY00003315,ORD0003315,klarna,paid,402.94,2025-10-07 20:25:36
PAY00003316,ORD0003316,paypal,paid,14.04,2025-12-24 18:10:40
PAY00003317,ORD0003317,card,paid,768.34,2026-02-24 15:23:12
PAY00003318,ORD0003318,klarna,paid,182.41,2026-05-29 11:20:04
PAY00003319,ORD0003319,bank_transfer,paid,655.37,2025-12-07 19:40:36
PAY00003320,ORD0003320,paypal,paid,400.73,2025-02-21 22:19:40
PAY00003321,ORD0003321,paypal,paid,1112.44,2025-12-27 08:48:26
PAY00003322,ORD0003322,card,paid,273.37,2025-12-18 16:28:51
PAY00003323,ORD0003323,klarna,paid,95.05,2025-07-01 09:30:00
PAY00003324,ORD0003324,card,paid,390.8,2026-03-31 19:36:29
PAY00003325,ORD0003325,paypal,paid,440.62,2026-02-21 00:27:15
PAY00003326,ORD0003326,card,paid,1139.06,2026-04-08 09:30:55
PAY00003327,ORD0003327,card,paid,479.03,2025-02-13 17:33:57
PAY00003328,ORD0003328,card,paid,560.3,2026-03-22 20:48:02
PAY00003329,ORD0003329,paypal,paid,485.25,2026-06-12 21:26:20
PAY00003330,ORD0003330,paypal,paid,171.18,2025-12-02 07:50:38
PAY00003331,ORD0003331,card,paid,261.28,2025-11-28 10:14:57
PAY00003332,ORD0003332,bank_transfer,paid,25.39,2025-12-29 18:35:56
PAY00003333,ORD0003333,card,paid,248.48,2025-11-16 00:41:40
PAY00003334,ORD0003334,card,paid,396.61,2025-07-01 19:17:22
PAY00003335,ORD0003335,paypal,failed,0.0,2026-05-03 19:34:40
PAY00003336,ORD0003336,card,paid,438.68,2026-06-29 17:59:55
PAY00003337,ORD0003337,card,paid,516.66,2025-12-16 21:04:51
PAY00003338,ORD0003338,card,paid,639.86,2025-04-18 08:13:31
PAY00003339,ORD0003339,paypal,paid,431.73,2025-03-03 12:33:39
PAY00003340,ORD0003340,card,paid,194.9,2026-05-11 18:37:28
PAY00003341,ORD0003341,card,paid,251.99,2026-02-25 19:32:23
PAY00003342,ORD0003342,paypal,refunded,1793.85,2026-06-12 21:45:49
PAY00003343,ORD0003343,klarna,refunded,173.79,2025-02-02 21:14:12
PAY00003344,ORD0003344,card,paid,662.24,2026-01-02 11:09:22
PAY00003345,ORD0003345,paypal,paid,249.12,2025-12-06 13:19:37
PAY00003346,ORD0003346,card,paid,416.56,2025-07-11 09:03:29
PAY00003347,ORD0003347,card,paid,508.3,2025-11-11 23:58:43
PAY00003348,ORD0003348,card,paid,490.53,2025-08-01 08:53:28
PAY00003349,ORD0003349,bank_transfer,refunded,1166.48,2026-02-14 00:54:46
PAY00003350,ORD0003350,klarna,refunded,402.72,2025-05-30 18:59:11
PAY00003351,ORD0003351,card,paid,244.29,2025-07-03 17:42:56
PAY00003352,ORD0003352,paypal,paid,619.76,2026-02-12 11:21:19
PAY00003353,ORD0003353,klarna,refunded,168.83,2026-02-16 16:40:58
PAY00003354,ORD0003354,paypal,paid,360.45,2025-07-14 23:12:17
PAY00003355,ORD0003355,card,paid,176.38,2026-01-15 12:12:14
PAY00003356,ORD0003356,card,paid,325.65,2025-11-26 17:20:56
PAY00003357,ORD0003357,klarna,paid,156.95,2025-06-11 10:43:21
PAY00003358,ORD0003358,paypal,paid,317.35,2025-04-24 09:03:27
PAY00003359,ORD0003359,paypal,paid,156.93,2026-02-19 10:26:22
PAY00003360,ORD0003360,klarna,paid,101.68,2025-06-30 22:27:21
PAY00003361,ORD0003361,card,paid,825.47,2025-12-07 23:41:47
PAY00003362,ORD0003362,card,paid,1080.57,2025-12-14 12:45:18
PAY00003363,ORD0003363,paypal,paid,138.97,2026-02-21 16:18:52
PAY00003364,ORD0003364,paypal,paid,187.86,2025-10-11 12:03:48
PAY00003365,ORD0003365,card,paid,774.61,2025-12-19 11:28:04
PAY00003366,ORD0003366,klarna,paid,511.8,2025-10-04 21:39:01
PAY00003367,ORD0003367,paypal,paid,825.44,2025-07-02 12:38:47
PAY00003368,ORD0003368,card,paid,412.77,2025-08-24 17:46:02
PAY00003369,ORD0003369,card,paid,123.36,2025-12-20 13:40:21
PAY00003370,ORD0003370,card,paid,312.59,2025-05-05 09:53:20
PAY00003371,ORD0003371,card,paid,477.01,2025-09-20 01:03:39
PAY00003372,ORD0003372,card,paid,280.55,2025-09-29 23:02:45
PAY00003373,ORD0003373,card,paid,494.49,2025-04-07 00:11:45
PAY00003374,ORD0003374,card,paid,807.37,2025-10-25 20:33:39
PAY00003375,ORD0003375,card,paid,284.57,2025-11-05 18:27:46
PAY00003376,ORD0003376,klarna,failed,0.0,2025-06-26 15:16:34
PAY00003377,ORD0003377,paypal,paid,1149.5,2026-06-08 13:59:47
PAY00003378,ORD0003378,card,paid,1268.21,2025-11-17 18:04:20
PAY00003379,ORD0003379,bank_transfer,refunded,619.49,2026-04-14 09:36:18
PAY00003380,ORD0003380,card,failed,0.0,2025-12-28 00:04:02
PAY00003381,ORD0003381,klarna,paid,165.43,2025-11-09 13:54:01
PAY00003382,ORD0003382,card,paid,297.84,2026-02-10 01:00:18
PAY00003383,ORD0003383,paypal,paid,581.95,2026-06-23 17:15:53
PAY00003384,ORD0003384,paypal,paid,357.97,2025-07-12 16:27:25
PAY00003385,ORD0003385,paypal,paid,766.65,2025-10-20 11:49:07
PAY00003386,ORD0003386,card,paid,227.76,2025-12-10 18:31:43
PAY00003387,ORD0003387,card,paid,710.3,2026-01-12 10:14:10
PAY00003388,ORD0003388,card,paid,113.4,2025-04-07 15:48:00
PAY00003389,ORD0003389,klarna,paid,53.73,2025-07-31 00:19:21
PAY00003390,ORD0003390,card,paid,918.92,2025-03-31 23:54:04
PAY00003391,ORD0003391,klarna,paid,67.12,2025-12-25 14:11:02
PAY00003392,ORD0003392,card,paid,233.3,2025-12-07 00:07:27
PAY00003393,ORD0003393,paypal,paid,33.58,2025-12-26 16:44:49
PAY00003394,ORD0003394,klarna,paid,84.82,2025-03-16 13:48:58
PAY00003395,ORD0003395,card,paid,710.41,2026-04-26 12:55:50
PAY00003396,ORD0003396,paypal,paid,585.49,2025-11-15 13:50:03
PAY00003397,ORD0003397,card,paid,623.79,2025-05-27 15:38:07
PAY00003398,ORD0003398,paypal,paid,331.12,2025-12-17 21:40:29
PAY00003399,ORD0003399,bank_transfer,paid,297.83,2026-05-04 13:45:25
PAY00003400,ORD0003400,card,paid,354.23,2025-08-20 14:14:19
PAY00003401,ORD0003401,paypal,paid,127.83,2025-07-09 15:32:56
PAY00003402,ORD0003402,card,paid,751.77,2025-09-10 11:42:09
PAY00003403,ORD0003403,card,refunded,936.3,2025-10-31 09:45:52
PAY00003404,ORD0003404,paypal,refunded,448.1,2025-12-12 19:26:31
PAY00003405,ORD0003405,bank_transfer,paid,52.14,2025-11-13 11:23:27
PAY00003406,ORD0003406,card,paid,391.91,2025-11-29 12:47:43
PAY00003407,ORD0003407,card,paid,224.73,2026-04-23 14:41:06
PAY00003408,ORD0003408,card,paid,1005.41,2026-04-17 19:11:50
PAY00003409,ORD0003409,card,paid,449.41,2025-06-11 09:16:33
PAY00003410,ORD0003410,card,paid,700.05,2025-12-24 20:58:11
PAY00003411,ORD0003411,card,paid,152.62,2025-08-09 22:56:39
PAY00003412,ORD0003412,card,paid,187.36,2026-06-20 09:35:16
PAY00003413,ORD0003413,card,paid,924.46,2025-09-20 12:44:24
PAY00003414,ORD0003414,bank_transfer,paid,200.17,2025-12-05 09:29:38
PAY00003415,ORD0003415,card,paid,200.3,2025-06-01 18:10:19
PAY00003416,ORD0003416,paypal,paid,383.15,2026-05-22 09:11:32
PAY00003417,ORD0003417,card,paid,152.62,2026-05-14 09:04:14
PAY00003418,ORD0003418,bank_transfer,paid,548.27,2025-08-21 15:42:58
PAY00003419,ORD0003419,klarna,paid,448.46,2025-05-13 09:59:24
PAY00003420,ORD0003420,card,paid,274.16,2025-11-29 09:57:20
PAY00003421,ORD0003421,bank_transfer,paid,182.51,2025-03-01 23:04:34
PAY00003422,ORD0003422,card,paid,851.15,2025-03-23 10:16:13
PAY00003423,ORD0003423,card,paid,214.0,2025-10-05 13:10:16
PAY00003424,ORD0003424,klarna,paid,15.85,2025-12-19 20:41:23
PAY00003425,ORD0003425,bank_transfer,paid,1440.59,2025-06-08 19:29:28
PAY00003426,ORD0003426,bank_transfer,paid,179.56,2025-07-07 21:13:54
PAY00003427,ORD0003427,card,paid,278.37,2025-11-27 19:36:13
PAY00003428,ORD0003428,klarna,paid,206.35,2026-02-21 16:58:16
PAY00003429,ORD0003429,paypal,paid,284.03,2025-12-30 00:27:17
PAY00003430,ORD0003430,paypal,paid,464.59,2026-02-21 19:19:39
PAY00003431,ORD0003431,card,paid,275.84,2025-10-18 10:37:34
PAY00003432,ORD0003432,paypal,paid,1292.83,2025-10-16 11:16:44
PAY00003433,ORD0003433,card,paid,1319.86,2026-06-09 11:59:25
PAY00003434,ORD0003434,klarna,paid,52.68,2025-12-03 14:28:40
PAY00003435,ORD0003435,card,paid,290.81,2025-12-13 01:24:14
PAY00003436,ORD0003436,bank_transfer,refunded,440.05,2025-12-08 10:23:18
PAY00003437,ORD0003437,paypal,paid,26.28,2026-05-07 00:09:56
PAY00003438,ORD0003438,bank_transfer,paid,66.03,2025-11-23 19:56:14
PAY00003439,ORD0003439,card,refunded,52.14,2025-07-24 11:31:12
PAY00003440,ORD0003440,card,paid,235.28,2025-12-22 08:47:30
PAY00003441,ORD0003441,card,paid,677.61,2025-12-12 13:18:59
PAY00003442,ORD0003442,klarna,refunded,132.46,2025-11-14 21:52:26
PAY00003443,ORD0003443,card,paid,369.46,2025-06-21 15:07:46
PAY00003444,ORD0003444,card,refunded,663.63,2025-10-12 19:57:28
PAY00003445,ORD0003445,card,failed,0.0,2026-02-17 08:48:52
PAY00003446,ORD0003446,paypal,paid,227.3,2026-06-10 22:29:32
PAY00003447,ORD0003447,paypal,paid,183.53,2025-11-06 23:17:25
PAY00003448,ORD0003448,klarna,paid,488.12,2025-12-03 11:23:21
PAY00003449,ORD0003449,card,refunded,437.97,2025-10-10 12:19:56
PAY00003450,ORD0003450,card,paid,481.4,2025-09-05 17:48:28
PAY00003451,ORD0003451,klarna,failed,0.0,2025-02-09 20:38:32
PAY00003452,ORD0003452,card,paid,1021.69,2026-05-20 07:53:06
PAY00003453,ORD0003453,paypal,paid,228.6,2025-05-05 11:05:16
PAY00003454,ORD0003454,paypal,paid,323.07,2026-01-19 22:46:20
PAY00003455,ORD0003455,card,paid,811.23,2026-02-14 10:16:44
PAY00003456,ORD0003456,paypal,paid,279.9,2026-02-12 20:57:43
PAY00003457,ORD0003457,paypal,paid,466.0,2026-04-15 19:38:34
PAY00003458,ORD0003458,card,failed,0.0,2025-08-09 23:29:54
PAY00003459,ORD0003459,card,paid,245.56,2025-04-04 12:58:37
PAY00003460,ORD0003460,bank_transfer,paid,648.83,2025-11-22 18:03:54
PAY00003461,ORD0003461,klarna,paid,125.71,2025-10-01 12:45:50
PAY00003462,ORD0003462,card,refunded,435.69,2025-03-26 10:02:42
PAY00003463,ORD0003463,bank_transfer,paid,129.18,2025-06-17 22:01:49
PAY00003464,ORD0003464,bank_transfer,paid,379.06,2025-12-15 20:17:39
PAY00003465,ORD0003465,card,paid,778.76,2026-05-31 21:13:47
PAY00003466,ORD0003466,paypal,paid,312.81,2025-02-19 14:28:25
PAY00003467,ORD0003467,bank_transfer,paid,424.86,2026-06-28 09:21:17
PAY00003468,ORD0003468,bank_transfer,paid,372.77,2025-09-16 20:14:34
PAY00003469,ORD0003469,paypal,paid,560.04,2026-01-03 18:42:17
PAY00003470,ORD0003470,card,paid,733.59,2025-12-07 08:53:58
PAY00003471,ORD0003471,klarna,paid,532.05,2025-07-04 00:13:03
PAY00003472,ORD0003472,card,paid,503.71,2025-04-17 16:10:15
PAY00003473,ORD0003473,card,paid,546.37,2025-04-12 11:12:53
PAY00003474,ORD0003474,card,paid,380.15,2025-03-24 21:07:34
PAY00003475,ORD0003475,bank_transfer,paid,264.56,2026-01-27 20:51:28
PAY00003476,ORD0003476,card,refunded,1335.29,2025-01-19 11:32:04
PAY00003477,ORD0003477,paypal,paid,599.51,2026-06-20 20:41:28
PAY00003478,ORD0003478,paypal,paid,1207.45,2025-04-10 14:38:56
PAY00003479,ORD0003479,paypal,paid,198.64,2025-10-04 11:34:44
PAY00003480,ORD0003480,paypal,paid,1043.12,2025-10-16 00:38:52
PAY00003481,ORD0003481,card,paid,208.58,2025-03-23 20:30:22
PAY00003482,ORD0003482,card,paid,311.82,2026-01-21 20:51:58
PAY00003483,ORD0003483,card,paid,406.59,2025-11-22 09:53:20
PAY00003484,ORD0003484,card,paid,292.03,2025-05-17 21:31:27
PAY00003485,ORD0003485,card,paid,577.59,2025-08-21 09:04:22
PAY00003486,ORD0003486,card,paid,294.12,2026-01-15 00:39:50
PAY00003487,ORD0003487,card,paid,508.78,2026-03-28 13:47:47
PAY00003488,ORD0003488,paypal,paid,636.27,2025-11-20 23:39:35
PAY00003489,ORD0003489,card,paid,653.69,2025-08-30 17:15:04
PAY00003490,ORD0003490,klarna,paid,82.96,2025-12-21 10:45:30
PAY00003491,ORD0003491,paypal,paid,687.67,2025-01-29 14:45:08
PAY00003492,ORD0003492,card,refunded,66.03,2025-05-11 14:32:41
PAY00003493,ORD0003493,paypal,paid,593.58,2026-03-01 12:03:52
PAY00003494,ORD0003494,card,paid,407.87,2025-12-04 15:33:16
PAY00003495,ORD0003495,card,paid,72.43,2025-10-15 09:28:52
PAY00003496,ORD0003496,card,refunded,553.0,2026-05-17 00:18:07
PAY00003497,ORD0003497,paypal,paid,57.79,2025-07-03 18:36:37
PAY00003498,ORD0003498,bank_transfer,paid,177.66,2025-11-11 18:43:25
PAY00003499,ORD0003499,card,paid,796.96,2026-05-29 17:30:03
PAY00003500,ORD0003500,paypal,paid,775.33,2026-03-19 23:56:58
PAY00003501,ORD0003501,klarna,paid,340.05,2026-01-06 13:47:30
PAY00003502,ORD0003502,paypal,failed,0.0,2026-04-21 09:24:25
PAY00003503,ORD0003503,card,paid,234.59,2026-04-07 19:12:27
PAY00003504,ORD0003504,card,paid,244.33,2025-05-03 12:56:30
PAY00003505,ORD0003505,card,paid,96.58,2026-01-15 00:11:33
PAY00003506,ORD0003506,card,paid,1183.61,2026-04-27 20:39:17
PAY00003507,ORD0003507,paypal,paid,83.73,2025-11-03 22:02:50
PAY00003508,ORD0003508,card,paid,279.14,2026-04-05 15:32:51
PAY00003509,ORD0003509,card,refunded,734.7,2025-08-20 10:32:08
PAY00003510,ORD0003510,bank_transfer,paid,652.04,2026-01-30 07:26:10
PAY00003511,ORD0003511,paypal,paid,129.23,2025-02-25 21:12:10
PAY00003512,ORD0003512,bank_transfer,paid,662.42,2025-12-13 13:16:55
PAY00003513,ORD0003513,bank_transfer,refunded,636.64,2025-04-01 14:11:18
PAY00003514,ORD0003514,card,paid,296.41,2026-02-09 11:59:31
PAY00003515,ORD0003515,card,paid,568.86,2026-05-14 10:09:47
PAY00003516,ORD0003516,card,paid,759.6,2025-12-26 22:49:04
PAY00003517,ORD0003517,card,paid,23.52,2025-07-26 12:39:17
PAY00003518,ORD0003518,card,paid,607.33,2025-08-19 18:23:07
