session_id,customer_id,started_at,source_channel,device_type,landing_page,pageviews,duration_seconds
SESS00004369,CUST00007,2025-11-10 05:20:14,organic,desktop,/product,3,1709
SESS00004370,CUST00248,2025-10-19 21:44:59,organic,desktop,/search,2,1376
SESS00004371,CUST00598,2026-05-02 09:44:16,organic,desktop,/blog,4,1713
SESS00004372,CUST00275,2025-05-26 01:27:55,paid_search,mobile,/home,2,2524
SESS00004373,CUST00046,2025-05-17 18:56:58,organic,desktop,/product,1,1354
SESS00004374,CUST00415,2026-04-05 23:11:46,paid_social,mobile,/category,7,1875
SESS00004375,CUST00464,2025-01-20 18:00:52,paid_search,mobile,/category,4,431
SESS00004376,CUST00219,2025-03-15 02:41:10,paid_search,mobile,/sale,10,165
SESS00004377,CUST00533,2026-02-05 09:45:36,organic,desktop,/search,11,2265
SESS00004378,CUST00502,2025-07-23 21:09:10,email,desktop,/blog,4,1516
SESS00004379,CUST00194,2026-04-13 02:24:00,organic,mobile,/category,3,2839
SESS00004380,CUST00335,2025-02-05 13:13:51,paid_social,desktop,/blog,8,113
SESS00004381,CUST00223,2025-05-18 23:04:07,direct,mobile,/product,2,1920
SESS00004382,CUST00172,2025-08-26 07:07:30,email,mobile,/search,1,2788
SESS00004383,CUST00265,2026-02-12 03:50:57,paid_search,desktop,/sale,3,1865
SESS00004384,CUST00333,2025-03-30 23:58:10,direct,tablet,/blog,1,1806
SESS00004385,CUST00574,2025-07-19 14:57:35,paid_search,mobile,/category,11,341
SESS00004386,,2025-12-27 05:59:54,organic,desktop,/home,1,409
SESS00004387,CUST00285,2026-05-04 12:59:14,paid_social,desktop,/sale,12,1512
SESS00004388,CUST00518,2025-11-03 12:13:25,direct,mobile,/blog,5,1702
SESS00004389,CUST00119,2026-03-07 22:21:55,paid_social,mobile,/home,14,3370
SESS00004390,CUST00311,2026-05-22 16:47:44,direct,mobile,/product,7,1976
SESS00004391,CUST00026,2025-05-15 07:09:47,paid_social,desktop,/category,3,474
SESS00004392,CUST00293,2026-03-18 22:52:40,email,desktop,/home,1,3166
SESS00004393,CUST00583,2025-05-30 14:41:59,email,mobile,/blog,6,1663
SESS00004394,CUST00350,2025-01-17 00:18:47,email,desktop,/product,2,15
SESS00004395,CUST00374,2025-04-27 20:59:36,organic,desktop,/sale,1,3468
SESS00004396,CUST00170,2026-02-26 07:08:05,direct,desktop,/blog,5,3228
SESS00004397,CUST00510,2025-11-10 05:32:49,organic,desktop,/sale,1,731
SESS00004398,CUST00002,2025-07-16 09:01:49,email,mobile,/search,3,2538
SESS00004399,CUST00068,2025-06-01 02:42:56,affiliate,mobile,/home,1,3023
SESS00004400,CUST00031,2026-06-30 21:36:43,paid_social,desktop,/category,1,2646
SESS00004401,CUST00457,2025-10-18 15:15:57,direct,desktop,/search,1,1456
SESS00004402,CUST00408,2026-01-05 18:39:13,email,mobile,/product,1,2304
SESS00004403,CUST00377,2025-02-01 14:53:37,direct,desktop,/category,4,2080
SESS00004404,CUST00036,2025-01-26 11:25:45,paid_search,tablet,/blog,4,104
SESS00004405,CUST00286,2025-10-02 23:46:55,paid_social,mobile,/search,1,1010
SESS00004406,CUST00014,2025-11-17 00:40:24,paid_search,desktop,/blog,2,1912
SESS00004407,CUST00021,2026-06-30 21:19:40,direct,mobile,/home,12,1088
SESS00004408,CUST00244,2025-12-11 01:59:55,organic,tablet,/search,1,789
SESS00004409,CUST00499,2025-11-13 16:13:34,paid_social,desktop,/blog,6,3109
SESS00004410,CUST00257,2026-06-19 03:45:41,paid_social,mobile,/home,9,2177
SESS00004411,CUST00131,2025-07-22 13:56:34,paid_search,mobile,/blog,5,1023
SESS00004412,CUST00184,2025-10-16 15:22:20,email,mobile,/category,2,868
SESS00004413,CUST00347,2025-06-30 19:02:59,paid_social,tablet,/blog,1,205
SESS00004414,CUST00063,2025-05-10 15:47:24,paid_search,mobile,/search,6,2233
SESS00004415,CUST00126,2025-02-04 06:29:33,email,mobile,/search,2,2502
SESS00004416,CUST00570,2025-12-13 15:35:04,organic,desktop,/blog,1,2605
SESS00004417,CUST00143,2025-10-31 21:10:57,direct,desktop,/sale,12,2941
SESS00004418,CUST00052,2026-04-07 05:31:59,direct,tablet,/category,4,1650
SESS00004419,CUST00593,2025-05-16 23:43:08,email,mobile,/home,1,2058
SESS00004420,CUST00565,2026-06-24 01:16:17,affiliate,desktop,/category,1,656
SESS00004421,CUST00530,2026-06-29 10:13:17,direct,desktop,/blog,1,3174
SESS00004422,CUST00449,2025-05-21 03:21:28,organic,mobile,/home,1,2794
SESS00004423,CUST00110,2026-02-12 00:33:22,direct,mobile,/sale,1,2140
SESS00004424,CUST00233,2025-01-07 22:57:16,organic,desktop,/search,1,1966
SESS00004425,CUST00584,2025-04-16 13:37:34,paid_search,tablet,/blog,2,978
SESS00004426,CUST00112,2025-05-12 15:23:31,organic,mobile,/category,7,1200
SESS00004427,CUST00053,2026-03-14 22:09:24,direct,desktop,/home,1,3480
SESS00004428,CUST00506,2025-07-16 09:37:28,paid_social,mobile,/search,6,974
SESS00004429,CUST00574,2026-04-03 11:59:38,organic,mobile,/blog,8,2155
SESS00004430,,2025-05-06 03:22:21,affiliate,desktop,/search,2,921
SESS00004431,CUST00319,2025-10-02 08:19:37,paid_search,mobile,/product,1,1725
SESS00004432,CUST00087,2026-04-28 01:15:18,paid_social,desktop,/search,4,1031
SESS00004433,CUST00362,2026-06-08 07:34:11,direct,mobile,/category,3,2361
SESS00004434,CUST00595,2025-05-13 17:39:53,direct,mobile,/blog,2,389
SESS00004435,CUST00232,2025-11-05 22:17:25,email,mobile,/category,6,1177
SESS00004436,CUST00279,2026-02-27 21:03:55,direct,desktop,/product,3,1474
SESS00004437,CUST00372,2025-01-14 03:29:47,direct,mobile,/sale,5,401
SESS00004438,CUST00558,2025-11-15 05:54:55,paid_search,tablet,/blog,3,1252
SESS00004439,CUST00367,2026-03-12 18:23:13,paid_social,mobile,/sale,1,162
SESS00004440,CUST00297,2025-03-28 20:50:04,direct,desktop,/search,2,2895
SESS00004441,CUST00154,2026-03-10 16:39:04,organic,mobile,/product,17,1649
SESS00004442,CUST00073,2026-02-09 16:20:40,paid_search,mobile,/category,3,968
SESS00004443,CUST00596,2026-05-30 01:32:48,affiliate,mobile,/product,1,2395
SESS00004444,CUST00064,2026-05-26 07:20:18,direct,mobile,/blog,2,1300
SESS00004445,CUST00195,2026-01-24 19:20:40,organic,mobile,/product,5,2037
SESS00004446,CUST00174,2026-04-09 02:19:51,direct,mobile,/sale,5,1951
SESS00004447,CUST00451,2025-02-22 12:00:49,email,desktop,/sale,4,3090
SESS00004448,CUST00427,2025-04-13 02:56:16,paid_social,desktop,/sale,10,2178
SESS00004449,CUST00296,2026-01-20 07:30:49,organic,mobile,/category,1,964
SESS00004450,CUST00207,2025-06-25 10:09:46,paid_social,desktop,/sale,3,32
SESS00004451,CUST00227,2025-07-09 03:07:08,paid_search,mobile,/product,4,860
SESS00004452,CUST00199,2026-01-11 05:21:06,paid_social,desktop,/blog,1,3048
SESS00004453,CUST00031,2026-06-15 17:20:50,paid_search,desktop,/category,8,2310
SESS00004454,CUST00224,2025-01-15 04:58:28,direct,mobile,/category,3,3404
SESS00004455,CUST00240,2025-08-19 02:51:29,paid_social,desktop,/product,15,854
SESS00004456,CUST00480,2025-03-08 01:46:07,organic,mobile,/sale,11,2824
SESS00004457,CUST00588,2025-04-23 09:21:24,direct,mobile,/search,6,1976
SESS00004458,CUST00341,2026-05-15 16:25:01,paid_social,mobile,/blog,3,2607
SESS00004459,CUST00029,2025-07-28 23:31:40,direct,mobile,/category,4,802
SESS00004460,CUST00242,2025-06-04 23:54:03,paid_social,desktop,/category,4,739
SESS00004461,CUST00155,2025-10-25 01:07:44,organic,mobile,/category,3,1455
SESS00004462,CUST00451,2025-12-09 02:21:11,direct,tablet,/blog,5,2825
SESS00004463,CUST00585,2026-01-08 08:40:48,paid_search,desktop,/home,2,1358
SESS00004464,CUST00035,2026-03-15 04:51:34,direct,mobile,/product,3,1949
SESS00004465,CUST00456,2026-02-12 14:12:45,affiliate,desktop,/category,5,1285
SESS00004466,CUST00050,2025-06-17 06:37:15,organic,mobile,/search,5,1967
SESS00004467,CUST00348,2025-03-12 12:54:31,organic,tablet,/product,3,2949
SESS00004468,CUST00096,2026-04-03 08:52:02,paid_social,mobile,/sale,6,2443
SESS00004469,CUST00292,2025-10-13 01:28:46,organic,mobile,/search,2,652
SESS00004470,CUST00021,2025-08-18 18:16:25,paid_search,desktop,/home,2,147
SESS00004471,CUST00112,2025-05-17 22:58:32,paid_search,mobile,/home,8,1245
SESS00004472,CUST00567,2026-06-10 20:49:43,direct,mobile,/blog,3,2137
SESS00004473,CUST00127,2026-05-28 15:41:34,affiliate,desktop,/sale,13,2979
SESS00004474,CUST00391,2026-03-09 03:26:37,direct,desktop,/sale,7,3371
SESS00004475,CUST00309,2025-12-27 09:13:23,paid_social,mobile,/category,8,3363
SESS00004476,CUST00065,2025-09-11 13:47:26,direct,mobile,/blog,3,910
SESS00004477,CUST00295,2026-05-12 07:17:39,direct,mobile,/search,5,2570
SESS00004478,CUST00556,2025-12-13 21:08:04,organic,mobile,/home,2,2011
SESS00004479,CUST00414,2025-07-09 07:03:48,paid_social,mobile,/home,7,219
SESS00004480,CUST00250,2025-05-10 05:59:33,paid_social,mobile,/home,4,3538
SESS00004481,CUST00412,2025-09-19 14:26:40,affiliate,mobile,/sale,15,1060
SESS00004482,CUST00340,2025-12-10 07:57:04,paid_search,mobile,/product,12,657
SESS00004483,CUST00527,2025-09-29 20:58:51,paid_search,tablet,/product,4,1626
SESS00004484,CUST00193,2025-06-19 13:45:45,organic,mobile,/search,12,758
SESS00004485,CUST00101,2026-06-18 20:42:41,paid_search,desktop,/search,5,2731
SESS00004486,CUST00065,2025-09-01 06:35:35,paid_search,desktop,/blog,8,2629
SESS00004487,CUST00490,2025-03-12 03:20:54,paid_search,mobile,/product,3,2524
SESS00004488,CUST00207,2026-06-03 16:42:25,organic,mobile,/category,2,2481
SESS00004489,CUST00364,2025-08-11 09:36:04,organic,mobile,/search,10,1373
SESS00004490,CUST00441,2025-08-17 16:43:39,organic,mobile,/category,1,78
SESS00004491,CUST00498,2025-11-30 21:04:46,organic,mobile,/category,1,3382
SESS00004492,CUST00087,2026-03-26 17:02:35,paid_social,mobile,/category,1,1369
SESS00004493,CUST00563,2026-01-01 23:26:22,direct,mobile,/category,3,2599
SESS00004494,CUST00580,2025-10-17 13:45:59,organic,mobile,/product,9,859
SESS00004495,CUST00200,2025-01-19 22:00:58,organic,mobile,/blog,3,737
SESS00004496,CUST00406,2025-01-26 04:12:14,direct,mobile,/blog,5,2159
SESS00004497,CUST00556,2025-08-18 19:26:44,paid_search,mobile,/product,1,3250
SESS00004498,CUST00001,2025-11-10 11:53:22,affiliate,desktop,/product,1,2228
SESS00004499,CUST00471,2025-07-18 17:28:54,paid_search,mobile,/category,1,3034
SESS00004500,CUST00276,2026-05-11 03:52:16,direct,mobile,/search,1,1190
SESS00004501,CUST00328,2025-08-15 08:06:56,affiliate,desktop,/product,2,1083
SESS00004502,CUST00558,2026-02-18 20:59:48,paid_search,desktop,/search,4,1549
SESS00004503,CUST00258,2025-03-01 20:15:33,paid_search,mobile,/sale,3,1117
SESS00004504,CUST00290,2026-03-31 09:51:46,affiliate,mobile,/category,7,3428
SESS00004505,CUST00330,2026-01-12 19:31:41,organic,mobile,/category,1,3029
SESS00004506,CUST00536,2026-01-01 09:54:51,direct,desktop,/sale,2,1696
SESS00004507,CUST00476,2025-04-21 16:51:10,organic,desktop,/blog,6,3372
SESS00004508,CUST00299,2025-10-03 05:22:09,organic,desktop,/product,11,3243
SESS00004509,CUST00059,2026-06-30 00:08:43,paid_search,mobile,/sale,1,3470
SESS00004510,CUST00588,2025-12-21 19:29:50,organic,mobile,/category,5,3497
SESS00004511,CUST00552,2025-09-28 20:21:45,affiliate,desktop,/product,6,907
SESS00004512,CUST00551,2025-01-29 17:49:34,organic,tablet,/product,2,2227
SESS00004513,CUST00249,2025-09-14 23:25:46,affiliate,desktop,/blog,1,2416
SESS00004514,CUST00042,2025-03-17 19:29:45,email,desktop,/blog,3,891
SESS00004515,CUST00191,2025-05-14 16:28:30,direct,mobile,/sale,4,1699
SESS00004516,CUST00105,2025-02-23 18:49:47,direct,desktop,/search,5,412
SESS00004517,CUST00163,2025-01-13 04:56:38,email,mobile,/home,12,3070
SESS00004518,CUST00091,2025-07-04 23:06:59,organic,desktop,/category,1,3282
SESS00004519,CUST00123,2025-07-28 13:38:16,paid_social,mobile,/blog,9,1197
SESS00004520,,2025-03-17 17:56:30,affiliate,mobile,/product,7,2710
SESS00004521,CUST00375,2025-04-22 02:02:56,direct,mobile,/home,7,1557
SESS00004522,CUST00127,2026-03-13 19:07:55,organic,mobile,/sale,1,2015
SESS00004523,CUST00484,2025-01-03 21:27:16,paid_social,mobile,/product,3,1567
SESS00004524,CUST00509,2025-02-25 09:35:54,organic,tablet,/sale,7,2100
SESS00004525,CUST00561,2025-02-15 21:32:50,paid_social,desktop,/blog,1,1903
SESS00004526,CUST00036,2025-03-31 08:52:52,direct,tablet,/home,2,820
SESS00004527,CUST00123,2025-08-10 13:05:43,email,mobile,/blog,1,165
SESS00004528,CUST00588,2025-10-30 16:20:09,paid_social,mobile,/blog,6,959
SESS00004529,CUST00386,2026-01-15 23:38:38,email,mobile,/category,4,1547
SESS00004530,CUST00433,2025-10-01 10:12:43,organic,tablet,/search,10,203
SESS00004531,CUST00361,2025-11-13 08:50:31,paid_social,desktop,/product,2,1814
SESS00004532,CUST00411,2025-02-02 02:31:59,paid_social,desktop,/category,4,329
SESS00004533,CUST00230,2026-03-29 14:07:54,organic,desktop,/search,11,337
SESS00004534,CUST00276,2026-01-03 02:46:10,paid_social,mobile,/sale,4,628
SESS00004535,CUST00073,2026-06-23 22:33:36,direct,desktop,/blog,4,3070
SESS00004536,CUST00222,2026-01-23 07:43:41,email,mobile,/blog,4,2142
SESS00004537,CUST00581,2026-01-15 21:15:53,email,desktop,/home,3,3523
SESS00004538,CUST00201,2025-03-07 14:27:46,paid_search,desktop,/home,18,3432
SESS00004539,CUST00275,2026-06-24 06:50:11,organic,mobile,/category,25,2137
SESS00004540,CUST00386,2025-01-22 07:16:51,email,desktop,/product,5,3395
SESS00004541,CUST00226,2025-09-08 00:11:52,email,mobile,/blog,10,181
SESS00004542,CUST00120,2026-02-13 09:47:17,paid_search,mobile,/blog,5,3547
SESS00004543,CUST00116,2025-03-06 13:10:29,affiliate,mobile,/category,8,1469
SESS00004544,CUST00005,2026-06-13 23:42:18,paid_social,mobile,/category,7,106
SESS00004545,CUST00261,2025-10-27 12:01:51,organic,mobile,/sale,5,1905
SESS00004546,CUST00427,2025-08-21 04:17:02,email,desktop,/category,2,941
SESS00004547,CUST00143,2025-12-19 21:45:51,email,desktop,/category,15,55
SESS00004548,CUST00213,2025-02-28 11:11:51,paid_social,tablet,/home,1,1049
SESS00004549,CUST00248,2025-01-23 09:43:39,affiliate,mobile,/product,7,26
SESS00004550,CUST00382,2026-04-13 10:56:30,affiliate,mobile,/search,1,648
SESS00004551,CUST00476,2026-05-19 03:10:55,direct,mobile,/product,5,3415
SESS00004552,CUST00504,2025-12-19 00:43:28,organic,mobile,/search,13,672
SESS00004553,CUST00337,2025-07-18 02:51:33,paid_search,mobile,/sale,2,2052
SESS00004554,CUST00395,2025-09-05 00:34:13,email,desktop,/sale,9,3209
SESS00004555,CUST00289,2025-10-17 23:37:17,paid_social,desktop,/sale,10,2400
SESS00004556,CUST00012,2025-03-22 01:52:55,paid_search,desktop,/product,2,1344
SESS00004557,CUST00337,2025-07-18 07:22:55,paid_search,mobile,/sale,10,1830
SESS00004558,CUST00422,2025-01-30 00:44:01,organic,mobile,/product,6,3562
SESS00004559,CUST00510,2025-05-05 09:54:42,email,desktop,/sale,1,1561
SESS00004560,CUST00092,2025-07-04 20:37:42,affiliate,mobile,/search,3,2926
SESS00004561,CUST00453,2025-02-11 14:33:23,affiliate,desktop,/home,1,3381
SESS00004562,CUST00274,2025-06-18 18:50:36,paid_search,mobile,/category,4,1877
SESS00004563,CUST00209,2025-12-12 21:04:19,organic,mobile,/category,2,1606
SESS00004564,CUST00215,2025-01-31 20:55:53,paid_search,desktop,/sale,10,2107
SESS00004565,CUST00514,2025-10-30 11:37:26,email,mobile,/product,1,3220
SESS00004566,CUST00195,2025-02-27 22:16:45,organic,mobile,/search,6,414
SESS00004567,CUST00240,2026-06-19 10:58:06,paid_search,desktop,/search,5,1240
SESS00004568,CUST00032,2025-08-15 20:40:44,paid_search,mobile,/category,11,1194
SESS00004569,CUST00315,2026-04-06 05:36:14,direct,desktop,/home,1,331
SESS00004570,CUST00559,2026-03-01 16:02:53,organic,desktop,/category,1,2115
SESS00004571,CUST00294,2025-03-09 09:24:08,paid_search,tablet,/blog,2,3127
SESS00004572,CUST00375,2025-08-04 20:31:21,paid_search,mobile,/search,1,2521
SESS00004573,CUST00235,2025-09-30 02:16:09,organic,mobile,/product,5,337
SESS00004574,CUST00197,2026-03-21 14:24:08,direct,desktop,/sale,2,1714
SESS00004575,CUST00440,2025-04-21 00:08:37,organic,mobile,/home,3,847
SESS00004576,CUST00518,2026-04-30 00:22:45,organic,mobile,/sale,1,3463
SESS00004577,CUST00253,2025-12-27 14:17:45,email,desktop,/blog,5,1681
SESS00004578,CUST00131,2025-12-02 20:03:15,organic,desktop,/search,11,1758
SESS00004579,CUST00480,2026-02-19 21:20:51,email,desktop,/blog,3,1919
SESS00004580,CUST00444,2025-08-12 13:06:29,paid_search,mobile,/search,6,774
SESS00004581,CUST00493,2025-06-25 07:08:11,paid_social,mobile,/sale,1,2181
SESS00004582,CUST00296,2025-05-23 23:53:34,email,mobile,/product,9,3297
SESS00004583,CUST00044,2025-05-30 14:34:06,affiliate,desktop,/product,11,2557
SESS00004584,CUST00223,2025-07-23 06:22:27,email,tablet,/category,4,2878
SESS00004585,CUST00360,2025-04-23 21:56:30,paid_search,mobile,/category,2,754
SESS00004586,CUST00292,2026-03-15 04:30:26,organic,mobile,/sale,8,2602
SESS00004587,CUST00387,2026-04-29 22:20:59,organic,mobile,/category,2,3115
SESS00004588,CUST00409,2025-03-15 06:58:44,affiliate,mobile,/home,1,1507
SESS00004589,CUST00211,2025-08-02 11:05:19,paid_social,desktop,/home,9,453
SESS00004590,CUST00276,2025-06-24 03:42:00,email,desktop,/product,7,301
SESS00004591,CUST00484,2025-11-04 20:27:22,paid_social,desktop,/blog,3,2915
SESS00004592,CUST00135,2025-11-22 11:04:09,email,desktop,/search,2,2300
SESS00004593,CUST00372,2026-03-14 04:46:41,organic,mobile,/sale,9,646
SESS00004594,CUST00306,2026-01-31 23:54:12,email,desktop,/sale,7,273
SESS00004595,CUST00028,2025-03-09 07:54:47,paid_social,desktop,/product,2,3394
SESS00004596,CUST00095,2025-08-16 01:58:38,paid_social,desktop,/search,2,1300
SESS00004597,CUST00292,2025-09-09 16:31:50,organic,tablet,/product,10,1453
SESS00004598,CUST00319,2025-05-09 12:13:13,affiliate,mobile,/product,8,3493
SESS00004599,CUST00142,2026-01-05 18:34:42,organic,mobile,/blog,5,2703
SESS00004600,CUST00164,2025-09-14 06:14:05,organic,desktop,/category,2,2130
SESS00004601,CUST00398,2025-05-12 01:39:00,direct,mobile,/home,2,2306
SESS00004602,CUST00146,2025-04-23 04:30:11,email,mobile,/blog,6,1351
SESS00004603,CUST00366,2026-01-23 19:16:48,organic,mobile,/home,8,761
SESS00004604,CUST00423,2026-05-21 15:10:53,affiliate,desktop,/sale,1,3256
SESS00004605,CUST00391,2025-05-27 15:35:20,organic,desktop,/product,6,1770
SESS00004606,CUST00314,2026-02-07 15:55:28,paid_search,desktop,/home,1,1761
SESS00004607,CUST00459,2025-06-29 05:16:57,email,desktop,/home,2,87
SESS00004608,CUST00284,2025-11-16 10:57:26,paid_search,mobile,/sale,4,1624
SESS00004609,CUST00307,2025-02-02 09:37:45,organic,desktop,/search,2,2238
SESS00004610,CUST00170,2025-06-13 13:40:17,paid_social,desktop,/blog,3,1099
SESS00004611,CUST00115,2025-11-08 14:21:31,paid_search,mobile,/home,1,2487
SESS00004612,CUST00477,2026-01-14 19:20:01,paid_social,mobile,/blog,1,2959
SESS00004613,CUST00458,2025-12-26 07:27:39,affiliate,desktop,/sale,7,1980
SESS00004614,CUST00261,2026-01-11 21:27:22,email,mobile,/search,4,2572
SESS00004615,CUST00554,2026-05-30 16:36:33,paid_social,desktop,/home,1,1147
SESS00004616,CUST00160,2025-01-30 18:43:52,paid_search,mobile,/sale,4,2734
SESS00004617,CUST00177,2025-05-26 02:03:47,paid_social,desktop,/search,3,810
SESS00004618,CUST00257,2025-01-01 00:17:23,paid_search,mobile,/search,3,2829
SESS00004619,CUST00033,2026-06-15 00:31:06,paid_social,desktop,/product,4,2012
SESS00004620,CUST00261,2025-04-11 22:44:24,organic,mobile,/product,6,396
SESS00004621,CUST00366,2025-05-14 22:47:33,email,mobile,/sale,3,2688
SESS00004622,CUST00359,2025-06-17 21:29:53,organic,mobile,/sale,4,842
SESS00004623,CUST00570,2025-08-09 08:20:48,direct,desktop,/home,1,3459
SESS00004624,CUST00543,2025-12-20 22:03:40,paid_search,mobile,/search,2,3486
SESS00004625,CUST00269,2026-05-01 04:22:56,direct,desktop,/blog,1,1758
SESS00004626,CUST00491,2025-11-11 11:20:13,paid_social,desktop,/home,1,2376
SESS00004627,CUST00141,2025-06-15 06:32:06,paid_search,desktop,/home,3,3095
SESS00004628,CUST00459,2025-10-19 07:31:48,affiliate,desktop,/category,1,1074
SESS00004629,CUST00230,2025-01-04 09:26:13,email,desktop,/sale,1,3425
SESS00004630,CUST00557,2025-05-05 06:38:21,paid_search,mobile,/blog,1,1995
SESS00004631,CUST00117,2026-04-01 23:08:12,email,mobile,/product,3,577
SESS00004632,CUST00036,2026-01-30 20:20:05,organic,desktop,/sale,5,1027
SESS00004633,CUST00474,2026-04-19 03:43:00,direct,desktop,/blog,1,1031
SESS00004634,CUST00327,2026-04-01 01:40:26,organic,desktop,/search,2,572
SESS00004635,CUST00158,2025-02-22 21:13:27,affiliate,desktop,/product,3,82
SESS00004636,CUST00092,2025-05-05 21:19:47,organic,mobile,/sale,2,546
SESS00004637,CUST00006,2026-02-24 14:07:21,organic,desktop,/search,1,2680
SESS00004638,CUST00397,2025-01-07 18:20:20,paid_social,mobile,/home,12,417
SESS00004639,CUST00374,2025-08-26 08:24:40,paid_search,desktop,/home,2,2509
SESS00004640,CUST00476,2025-05-14 18:38:35,email,mobile,/home,2,1518
SESS00004641,CUST00006,2025-07-14 23:47:15,organic,desktop,/blog,1,195
SESS00004642,CUST00020,2026-05-01 12:14:20,organic,desktop,/blog,1,2022
SESS00004643,CUST00126,2026-02-17 19:14:07,paid_social,mobile,/blog,2,2630
SESS00004644,CUST00505,2026-03-13 17:37:29,direct,desktop,/search,6,80
